"","activitylabels","subjectcode","tbodyaccelerationmeanx","tbodyaccelerationmeany","tbodyaccelerationmeanz","tbodyaccelerationstdx","tbodyaccelerationstdy","tbodyaccelerationstdz","tgravityaccelerationmeanx","tgravityaccelerationmeany","tgravityaccelerationmeanz","tgravityaccelerationstdx","tgravityaccelerationstdy","tgravityaccelerationstdz","tbodyangularvelocitymeanx","tbodyangularvelocitymeany","tbodyangularvelocitymeanz","tbodyangularvelocitystdx","tbodyangularvelocitystdy","tbodyangularvelocitystdz","tbodyaccelerationmagnitudemean","tbodyaccelerationmagnitudestd","tgravityaccelerationmagnitudemean","tgravityaccelerationmagnitudestd","tbodyangularvelocitymagnitudemean","tbodyangularvelocitymagnitudestd","fbodyaccelerationmeanx","fbodyaccelerationmeany","fbodyaccelerationmeanz","fbodyaccelerationstdx","fbodyaccelerationstdy","fbodyaccelerationstdz","fbodyaccelerationmeanfreqx","fbodyaccelerationmeanfreqy","fbodyaccelerationmeanfreqz","fbodyangularvelocitymeanx","fbodyangularvelocitymeany","fbodyangularvelocitymeanz","fbodyangularvelocitystdx","fbodyangularvelocitystdy","fbodyangularvelocitystdz","fbodyangularvelocitymeanfreqx","fbodyangularvelocitymeanfreqy","fbodyangularvelocitymeanfreqz","fbodyaccelerationmagnitudemean","fbodyaccelerationmagnitudestd","fbodyaccelerationmagnitudemeanfreq","fbodybodyaccelerationmagnitudemean","fbodybodyaccelerationmagnitudestd","fbodybodyaccelerationmagnitudemeanfreq","fbodybodyangularvelocitymagnitudemean","fbodybodyangularvelocitymagnitudestd","fbodybodyangularvelocitymagnitudemeanfreq","activitycode"
"27","WALKING",27,0.276849485438596,-0.0166478783221912,-0.112822289263158,-0.348475560526316,-0.187301214964912,-0.297318273508772,0.944759287368421,-0.187497034561404,-0.126210937305263,-0.979866136842105,-0.973792999824561,-0.956593490526316,-0.08558835714,-0.0365348163649123,0.118267750196491,-0.606860248596491,-0.529865057894737,-0.250120409298246,-0.238853875263158,-0.407355787017544,-0.238853875263158,-0.407355787017544,-0.396638753684211,-0.482452355789474,-0.308702374385965,-0.13678354122807,-0.312372595438596,-0.365256349298246,-0.267741550175439,-0.345515217192982,-0.301660253842105,0.154280392119298,0.248446349,-0.498017935263158,-0.534724231403509,-0.318182379824561,-0.642349125614035,-0.530943838421053,-0.297847512280702,-0.0405734629829825,0.00198569075263158,-0.128721382112281,-0.327229405789474,-0.550392604912281,0.243535983807018,-0.259934013157895,-0.279732022017544,0.0162107116964912,-0.519451704035088,-0.546888146491228,0.148717231122807,1
"28","WALKING",28,0.281228223888889,-0.0156759722981481,-0.103714705396296,-0.293003522222222,-0.117886186425926,-0.300928395925926,0.942930275555556,-0.229316151481481,-0.125912861222222,-0.976693902592593,-0.968780859814815,-0.944225031851852,-0.105896207861111,-0.0172822168012963,0.116065910925926,-0.503798624074074,-0.497684006666667,-0.242601384618519,-0.1806660203,-0.39269402,-0.1806660203,-0.39269402,-0.310775945814815,-0.460511661296296,-0.280062182962963,-0.127912276044444,-0.356337638518519,-0.298832423148148,-0.168789019540741,-0.326046195925926,-0.375046889351852,-0.05612513965,-0.0130058804962963,-0.374681071666667,-0.50468173962963,-0.255029045018519,-0.545480217777778,-0.497470739444444,-0.308243390425926,-0.0620196965592593,-0.150925257205556,-0.155076023555556,-0.352156841666667,-0.511573670555556,0.107450069401852,-0.360811456296296,-0.436273009814815,0.123016249824074,-0.514602424814815,-0.516811574074074,-0.00198466764814815,1
"29","WALKING",29,0.271999916792453,-0.0162915600588679,-0.106632427301887,-0.174337940226415,-0.0917540612869811,-0.242828038264151,0.96237438509434,-0.127318078679245,0.0955792142264151,-0.978253538867925,-0.975272848113208,-0.945981437169811,-0.00795668167188679,-0.081960153154717,0.0856852236188679,-0.598868670943396,-0.181802636566038,-0.430232441132075,-0.0955213393716981,-0.262695063584906,-0.0955213393716981,-0.262695063584906,-0.28057326754717,-0.358814096603774,-0.135819505761321,-0.0349642325433962,-0.279734839433962,-0.190355976849057,-0.182068539584906,-0.283348100981132,-0.313574137584906,0.232676315733962,0.120197007067925,-0.431490048490566,-0.362232316226415,-0.397277495471698,-0.654313559056604,-0.0941359695075472,-0.494117483018868,0.180832984196226,-0.362824434528302,0.0619511792726415,-0.235683305566038,-0.393257505471698,0.0998266557713208,-0.108978206490566,-0.169506499226415,-0.0437918181396792,-0.416817853396226,-0.429156830566038,0.0351798881018868,1
"30","WALKING",30,0.276406758,-0.0175880385730769,-0.0986247068969231,-0.346394275230769,-0.173550021692308,-0.120476783907692,0.965217551076923,-0.157673823846154,-0.00392556384476923,-0.979752466923077,-0.970176562153846,-0.943958420615385,-0.0459505355861538,-0.0649170927338462,0.0839568239261538,-0.387920593846154,0.00600277892,-0.182569652430769,-0.195140032969231,-0.359873411538462,-0.195140032969231,-0.359873411538462,-0.0229640797463077,-0.266845731292308,-0.351402910907692,-0.193856663907692,-0.309558882615385,-0.344928112461538,-0.215634315369231,-0.0931447617846154,-0.3463571356,0.0306217232524615,-0.0837532847692308,-0.374440300461538,-0.175900924040154,-0.247350343692308,-0.399032346,0.0955456046230769,-0.237941473615385,-0.207685653438462,-0.380731546523077,-0.2626507412,-0.342363772923077,-0.469852794923077,0.0483161700923077,-0.347180134692308,-0.366537416615385,0.115010838159538,-0.358344356,-0.331541740923077,-0.06888716012,1
"31","WALKING_UPSTAIRS",1,0.255461689622641,-0.0239531492643396,-0.0973020020943396,-0.35470802509434,-0.00232026501698113,-0.0194792388471698,0.89335109754717,-0.362153364339623,-0.075402939754717,-0.956367027924528,-0.952849233207547,-0.912379410377358,0.050549379754717,-0.166170015088679,0.0583595463981132,-0.544871104528302,0.00410518379811321,-0.50716867490566,-0.129927630735849,-0.324970929245283,-0.129927630735849,-0.324970929245283,-0.126735589969811,-0.14861931805283,-0.404321784150943,-0.190976720811321,-0.433349702075472,-0.337428188679245,0.0217695106566038,0.0859565543849057,-0.418735000377359,-0.160697213516981,-0.520114793584906,-0.492611667924528,-0.319474609056604,-0.453597213018868,-0.565892490754717,0.151538905566038,-0.57170784,-0.187450247737736,-0.473574786603774,-0.133373904258491,-0.352395944716981,-0.416260101509434,-0.0977433496415094,-0.44265216245283,-0.533059853773585,0.085352409154717,-0.325961457396226,-0.182985518264151,-0.219303376110566,2
"32","WALKING_UPSTAIRS",2,0.247164790395833,-0.0214121132045833,-0.152513899520833,-0.304376406458333,0.108027279889583,-0.112121021220833,0.790717418541667,-0.416214890416667,-0.195888238891667,-0.934407739791667,-0.92376745375,-0.878004056875,-0.0576912634583333,-0.0320883097395833,0.0688374021666667,-0.439253058958333,-0.466298336666667,-0.163995791679167,-0.107322679520833,-0.205977045295833,-0.107322679520833,-0.205977045295833,-0.219713472958333,-0.377532167604167,-0.266720933270833,0.00992445881854167,-0.281001986202083,-0.320582414375,0.0848802791083333,-0.09454497643125,-0.281748011416667,-0.0618894458958333,-0.236589092316958,-0.331643577458333,-0.488086123958333,-0.248601122,-0.476358845625,-0.459758488958333,-0.218072471479167,-0.115324433733333,-0.130357850675,-0.0773418117291667,-0.14531853915625,-0.36672824375,0.107680395229167,-0.189511136902083,-0.2604238389625,-0.0119168233583333,-0.450612184791667,-0.438620401875,-0.022752769044375,2
"33","WALKING_UPSTAIRS",3,0.260819873067797,-0.0324109410555932,-0.110064863437288,-0.313123437627119,0.0116280813372881,-0.369754604067797,0.883533436101695,-0.382851153728814,-0.162943955254237,-0.944040819322034,-0.909825953898305,-0.909469675084746,0.0721980309322034,-0.139275405637288,0.0215603697,-0.456039262525424,-0.582742845932203,-0.492327305084746,-0.184014895,-0.333597432542373,-0.184014895,-0.333597432542373,-0.347321812220339,-0.408886653186441,-0.392004211474576,-0.0788094156644068,-0.504494528474576,-0.285333024050847,-0.00803987529661017,-0.350797226271186,-0.461249740508475,-0.100019162177966,-0.278895911347458,-0.378216681762712,-0.637293508305085,-0.431503361525424,-0.484820991355932,-0.556045947118644,-0.561097649661017,-0.145536204410169,-0.339321487559322,-0.102013834094915,-0.315866079491525,-0.447994369152542,0.0238218745338983,-0.412920898474576,-0.48060920220339,0.0904944091525424,-0.514211583728814,-0.445181802430508,-0.177730591459322,2
"34","WALKING_UPSTAIRS",4,0.270876696730769,-0.0319804295729615,-0.114219455519231,-0.204933042903846,-0.0666899105180769,-0.372137777692308,0.946264314423077,-0.232944304615385,0.0841675382884615,-0.958495235576923,-0.923376019038462,-0.919619453269231,0.0393825198942308,-0.0859471683596154,0.0843753843384615,-0.454431043269231,-0.551185569230769,-0.360811047884615,-0.153703935357692,-0.212012300480769,-0.153703935357692,-0.212012300480769,-0.299779407884615,-0.510974134423077,-0.294488270365385,-0.117109161492308,-0.524655722692308,-0.173217219014423,-0.101434446040385,-0.345109817692308,-0.486811749615385,-0.0662348475480769,-0.230536706554615,-0.3710689925,-0.684310201538462,-0.350765737115385,-0.483548693461538,-0.489824279230769,-0.424533512307692,-0.206073104096154,-0.491527600961538,-0.130134208057692,-0.276825498230769,-0.301005898461538,-0.108017171661154,-0.397406285,-0.497324087307692,0.0497462736942308,-0.575794072115385,-0.552489628846154,-0.150274479246154,2
"35","WALKING_UPSTAIRS",5,0.268459469914894,-0.0325269755153191,-0.107471453914894,-0.0457237779851064,0.185022459476596,-0.308938978787234,0.936821834893617,-0.265942569148936,-0.0232035364248936,-0.95357996893617,-0.900511719787234,-0.92141958,0.0395191121489362,-0.117195551802128,0.0424442819489362,-0.443342262340426,-0.440345826382979,-0.26545133312766,0.0435562021989362,-0.136736383765957,0.0435562021989362,-0.136736383765957,-0.235516929306383,-0.354687870212766,-0.161485339978723,0.0728903158085106,-0.457470676808511,-0.00473819670425532,0.165037631180851,-0.28925665906383,-0.427706137489362,-0.122487323859574,-0.135264615917021,-0.263615096246809,-0.516609046808511,-0.139801393244681,-0.501685580212766,-0.403486393191489,-0.380378006808511,-0.0615803357659574,-0.138063832148936,0.0608132840234043,-0.169261525,-0.254091927148936,-0.020494853812766,-0.264674938957447,-0.378616675957447,0.124513300170213,-0.392564530851064,-0.440445051914894,-0.0234001987774468,2
"36","WALKING_UPSTAIRS",6,0.268229355098039,-0.0272425385070588,-0.122082438784314,-0.0501350188513725,0.189276117327451,-0.353519514896078,0.913632241568627,-0.340732608823529,-0.0184608964392157,-0.959399425098039,-0.912900683137255,-0.906196352156863,-0.0767406825588235,-0.0518981989072549,0.0664234025976471,-0.321973723647059,-0.315799901607843,-0.18390018167451,0.0177790974433333,-0.0791508842176471,0.0177790974433333,-0.0791508842176471,-0.12912124415098,-0.199893710196078,-0.131075372803922,0.0978035099588235,-0.42724809972549,-0.0211335627276471,0.159123777172549,-0.36587418445098,-0.44512058675098,-0.0948830032690196,-0.0667867912058824,-0.115065008156863,-0.329653779629412,-0.0464142110215686,-0.390248128039216,-0.31361857145098,-0.309998085098039,-0.0559140146313725,-0.129471190964706,0.0102927666117647,-0.0819479396203922,-0.222161433666667,-0.0140154345627451,-0.169868234496078,-0.177734840922353,-0.0612378407705882,-0.230627015078431,-0.318173892545098,0.0144807316545098,2
"37","WALKING_UPSTAIRS",7,0.248706923078431,-0.0275639005607843,-0.143769688803922,-0.29487297445098,-0.32616002254902,-0.145665025639216,0.81874656,-0.240950944117647,-0.403599709607843,-0.932823053333333,-0.939774255490196,-0.881675909607843,-0.138778108029412,-0.00247161973,0.139217071509804,-0.363853236862745,-0.572996820784314,-0.348980051411765,-0.198074437978431,-0.33474460745098,-0.198074437978431,-0.33474460745098,-0.239099165627451,-0.418144852156863,-0.336199426470588,-0.381590523137255,-0.317461021372549,-0.279870086215686,-0.341025552941176,-0.124912269443137,-0.432684590196078,-0.135079176790196,-0.273730521360588,-0.383889342745098,-0.567920266470588,-0.408150266666667,-0.368636961470588,-0.579964614705882,-0.393062890647059,-0.329345936647059,-0.0541175360431373,-0.346105575254902,-0.378618761568627,-0.415307106666667,-0.0892278153411765,-0.45478324745098,-0.497441363137255,0.0458636458607843,-0.533982945882353,-0.444994481882353,-0.165200896648451,2
"38","WALKING_UPSTAIRS",8,0.258880152048781,-0.0282415136341463,-0.11512211995122,-0.171712174634146,0.348768733170732,0.121187278790244,0.860368718780488,-0.291341491707317,-0.192306960631707,-0.926673287804878,-0.931032068536585,-0.876168930487805,0.19270447595122,-0.204205356087805,-0.0724546025804878,-0.367428367219512,-0.0666980861414634,0.337526477436585,0.121026629195122,-0.227200254219512,0.121026629195122,-0.227200254219512,0.166447991,-0.109327923829268,-0.166411065387805,0.263431399878049,-0.0729496941121951,-0.175284990170732,0.30540146,0.133766193578049,-0.290117827804878,-0.100254405917073,-0.191852656439024,-0.240260761682927,-0.113162144460976,0.16597418695122,-0.409955580780488,-0.0478802512585366,0.263202878429268,-0.221044979219512,-0.184403755490244,-0.296234666504878,-0.13026451905122,-0.409282851707317,0.207071289558293,-0.131850567460976,-0.379266499780488,0.27454925895122,-0.229610952609756,-0.183325647134146,-0.128115003341463,2
"39","WALKING_UPSTAIRS",9,0.262436475714286,-0.0195101099975714,-0.125219003959184,-0.36144437755102,-0.302206203816327,-0.253434083542857,0.902647777755102,-0.0377947824285714,-0.266009866857143,-0.954383557142857,-0.901317321632653,-0.89407107877551,-0.16396719,-0.0412587909579592,0.14569462592449,-0.343976630734694,-0.400859067959184,-0.138176481058776,-0.260727581428571,-0.400222037142857,-0.260727581428571,-0.400222037142857,-0.0833234490061224,-0.425839761428571,-0.342735952653061,-0.405022798163265,-0.384710423408163,-0.369815777346939,-0.297641062755102,-0.244081808302041,-0.341219678720408,-0.247086151469388,-0.215203992816327,-0.313941631326531,-0.499159202857143,-0.327698671183673,-0.361626377102041,-0.352033091612245,-0.165554554220408,-0.284881768510204,-0.414946340204082,-0.507490866734694,-0.372890348979592,-0.509929461428571,-0.00195427494897959,-0.419533108571429,-0.484935752040816,0.0257597455510204,-0.531482693877551,-0.456841325204082,-0.259962957795918,2
"40","WALKING_UPSTAIRS",10,0.267121853404255,-0.0143854920340426,-0.118180420834043,-0.161591924234043,-0.00555287692765957,-0.0738744931340426,0.931861027446809,-0.0565670278723404,0.0227527702016383,-0.959216072340425,-0.937039417446809,-0.864745838297872,0.0733447168425532,-0.0954600216446809,0.0879664182957447,-0.308534708121277,0.0411724668680851,-0.320509332297872,-0.0266623294757447,-0.211537480214383,-0.0266623294757447,-0.211537480214383,0.0438573846851064,-0.113062673542979,-0.139410790617021,-0.0390688222212766,-0.301206408085106,-0.171957349438298,-0.051628469647234,-0.0342347233914894,-0.300390927148936,-0.0035449232893617,-0.289969419042553,-0.218524716912766,-0.235858986212766,-0.262763367170213,-0.34130162006383,0.171735785297872,-0.403822082765957,-0.235765046724681,-0.421428722680851,-0.135478697270213,-0.166866721574468,-0.361437534680851,0.0879049622851064,-0.153553147382979,-0.334365043829787,0.178734933145745,-0.265371689148936,-0.166969377765957,-0.194447276040426,2
"41","WALKING_UPSTAIRS",11,0.263775859277778,-0.0303157822055556,-0.106797216481481,-0.238802959018519,-0.103167501868519,-0.203369399185185,0.892626155555556,-0.343576924814815,0.146633747092593,-0.953463105740741,-0.924360832962963,-0.906933171111111,-0.0820909701727778,-0.0566928808703704,0.0638054379968518,-0.501331630185185,-0.28204453962963,-0.694658851666667,-0.132594623759259,-0.289592148148148,-0.132594623759259,-0.289592148148148,-0.255048336944444,-0.377909862407407,-0.355348902222222,-0.254645206944444,-0.551742083518519,-0.198733655611111,-0.0885048145574074,-0.113701770190741,-0.52447937047037,-0.189232158777778,-0.486549897222222,-0.471782782222222,-0.581167154444444,-0.674671878518519,-0.517811645740741,-0.153787850538889,-0.729928728518519,-0.245040398462963,-0.63553191687037,-0.183328377796296,-0.336061027407407,-0.376027878888889,-0.137089383,-0.475928501666667,-0.513703461481481,0.0149014800925926,-0.55009966,-0.381223382777778,-0.377996100925926,2
"42","WALKING_UPSTAIRS",12,0.272970338653846,-0.0263574903403846,-0.107339730115385,-0.290149192307692,-0.103818259823077,-0.436697425576923,0.938371473269231,-0.259144202692308,-0.0702503820961538,-0.960246289807692,-0.941378352307692,-0.938071183269231,-0.0931234101769231,-0.0411314519307692,0.0898022757730769,-0.526659296134615,-0.522949798269231,-0.349614606153846,-0.229183927115385,-0.285844036153846,-0.229183927115385,-0.285844036153846,-0.316561585961538,-0.525686949063462,-0.321447925192308,-0.168341519859615,-0.560841212692308,-0.278929748076923,-0.130175559028846,-0.418599992115385,-0.420235639230769,-0.105269653898077,-0.217216987155769,-0.426360331538462,-0.604711316153846,-0.406080936346154,-0.5604629635,-0.483918390576923,-0.396095719423077,-0.158314160701923,-0.351127976519231,-0.224541879673077,-0.290005418653846,-0.395285130961538,-0.00111843704807692,-0.3208844625,-0.346565141730769,0.0842262704980769,-0.594032515192308,-0.564435086711538,-0.107077796403846,2
"43","WALKING_UPSTAIRS",13,0.258203939581818,-0.0277392253910909,-0.125767265890909,-0.296284597454545,0.104470773801818,-0.217210568085455,0.847634313454545,-0.357404501636364,-0.207507170584727,-0.946441502363636,-0.922054968727273,-0.910271096181818,-0.13829376226,0.00381966911090909,0.116679563256364,-0.541066687090909,-0.403572169636364,-0.211805111745455,-0.10115350174,-0.326339622181818,-0.10115350174,-0.326339622181818,-0.237182958116364,-0.415658606181818,-0.382460736363636,-0.0636564765818182,-0.404785239945455,-0.266081292363636,0.114656709636364,-0.184842227972182,-0.480080060363636,-0.247165637745455,-0.285177288672727,-0.482113007636364,-0.492176104727273,-0.255338945927273,-0.562911002545455,-0.364283258727273,-0.272525011818182,-0.211194498501818,-0.293383223927273,-0.240720823,-0.367522800909091,-0.409065516363636,-0.15090472406,-0.425100006545455,-0.491090809090909,-0.0278380090472727,-0.485477308909091,-0.470770800363636,-0.104131147823636,2
"44","WALKING_UPSTAIRS",14,0.26242106612963,-0.0204388180024074,-0.112279688983333,-0.309396717592593,0.307195533,0.609017879074074,0.688256122222222,-0.322680364814815,-0.49508872037037,-0.928523640925926,-0.907231431296296,-0.875450819074074,0.0813841685037037,-0.123499570044444,-0.0441381886666667,-0.454283337592593,0.476518714444444,0.564875818162963,0.140108204051852,-0.0197686685018519,0.140108204051852,-0.0197686685018519,0.365779419444444,0.299975979851852,-0.323508442240741,0.0163939234574074,0.191693742633333,-0.304980247962963,0.356072772037037,0.687124163703704,-0.389133559537037,-0.366543121851852,-0.367877189296296,-0.441048358648148,0.118687692187963,0.196703218737037,-0.464742933888889,0.646233637037037,0.522454216314815,-0.389723705407407,-0.521877343333333,-0.501572597962963,-0.0759851813333333,-0.143253889222222,-0.168723817533333,-0.288744334092593,-0.409847649281481,0.0399288326018519,0.0488588668185185,0.236659662496296,-0.287413084037037,2
"45","WALKING_UPSTAIRS",15,0.270187595833333,-0.0287523860708333,-0.116952464895833,-0.0260971840270833,-0.00406536043541667,-0.379717488104167,0.918544812291667,-0.3149610125,0.0811803405,-0.952562395625,-0.927648821458333,-0.92161847875,0.0903340029875,-0.154721289270833,0.0911681484547917,-0.415251317916667,-0.3302332351,-0.477365945208333,-0.000971394711666667,-0.136552217494583,-0.000971394711666667,-0.136552217494583,-0.201217274,-0.288429008639583,-0.0746328434375,-0.1019354328,-0.5395910825,-0.00838243761666667,-0.0191328333041667,-0.349600353270833,-0.505013560208333,-0.149770907839583,-0.250961613735417,-0.361096856875,-0.517025245833333,-0.485701745833333,-0.4372253275,-0.243612269004167,-0.523744300833333,-0.284366648060417,-0.4652097360625,-0.219122886220833,-0.165242147958333,-0.255659340833333,-0.0383017813479167,-0.261956679958333,-0.391313399375,0.10096009774375,-0.45369356625,-0.308585869854167,-0.291977707054167,2
"46","WALKING_UPSTAIRS",16,0.255986102627451,-0.0143654945011765,-0.124074517745098,-0.397083831568627,-0.163732745078431,-0.129283825721569,0.826874282745098,-0.0805926025490196,-0.379059698039216,-0.948413552745098,-0.933657461176471,-0.907649558823529,0.0718408878078431,-0.0486136789705882,-0.00779288021764706,-0.508087166666667,-0.58638289372549,-0.365025170078431,-0.233990331568627,-0.334795080196078,-0.233990331568627,-0.334795080196078,-0.308260568039216,-0.518189646470588,-0.474984014705882,-0.268063812745098,-0.335853041176471,-0.369636140980392,-0.166324239117647,-0.094561233145098,-0.438031145882353,-0.223644983547059,-0.301508248862745,-0.53239971627451,-0.642018064117647,-0.492427493529412,-0.509896031372549,-0.559600598431373,-0.387309489901961,-0.380643599411765,-0.311988459980392,-0.419784041764706,-0.370649738235294,-0.418924256078431,-0.0937396805764706,-0.475597717843137,-0.51993124,0.0673443714078431,-0.630546675490196,-0.532486721568627,-0.279231071313725,2
"47","WALKING_UPSTAIRS",17,0.252604768583333,-0.0228645614308333,-0.121290442104167,-0.062952754100625,-0.0131721014395833,-0.230220954239583,0.853530565833333,-0.284153753333333,-0.298171464166667,-0.949460372291667,-0.91597346625,-0.930159843541667,-0.0304250571395833,-0.0548455941370417,0.0560931358145833,-0.496562732729167,-0.493044125208333,-0.234402350714583,-0.0128062276916667,-0.1028777303875,-0.0128062276916667,-0.1028777303875,-0.235191249091667,-0.440837260125,-0.1397522212625,-0.1175197356,-0.3999234945625,-0.0355381172854167,-0.0252781736083333,-0.2048157105,-0.5292345090625,-0.15669437456875,-0.258321394134167,-0.416223018291667,-0.521435415208333,-0.324273713333333,-0.5244683916875,-0.481154119791667,-0.2778914704375,-0.230933831489583,-0.210551597316667,-0.349178571291667,-0.150305643291667,-0.217393170604167,-0.184408514979167,-0.360299853125,-0.437383107916667,-0.0890136151333333,-0.504066956875,-0.496444579791667,-0.103520890333333,2
"48","WALKING_UPSTAIRS",18,0.265401201896552,-0.0222060684378914,-0.112655891327586,-0.380168286724138,-0.211155120224138,-0.31437339137931,0.883330258448276,-0.316619946206897,-0.106112549189655,-0.961738807068966,-0.942056881206897,-0.907839723965517,-0.0470683915017241,-0.0526133819862069,0.0906736478431034,-0.593841504137931,-0.507297003103448,-0.433922212068966,-0.279146312758621,-0.37184157,-0.279146312758621,-0.37184157,-0.3691086,-0.528058134137931,-0.465097261896552,-0.363450742586207,-0.522728377068965,-0.350639840862069,-0.190550638155172,-0.269571390465517,-0.517596843103448,-0.249448649272414,-0.406885286189655,-0.59232371,-0.649817266551724,-0.504364096896552,-0.60071129637931,-0.443429836896552,-0.466022431206897,-0.304205040627586,-0.502729412913793,-0.322333066448276,-0.436561064482759,-0.436218933448276,-0.218615528237931,-0.574481396551724,-0.587926077068965,-0.0290342554637931,-0.654029089310345,-0.533044636034483,-0.338125776827586,2
"49","WALKING_UPSTAIRS",19,0.242118808925,-0.0303986615775,-0.151054607725,-0.1287420952375,0.176349922525,-0.1904685504575,0.8294283725,-0.3871007085,-0.2210087627,-0.916495992,-0.9010448505,-0.83693567475,0.0388537087875,-0.134514320575,-0.000233248224999999,-0.4068000325,-0.17263322355,-0.110117174875,0.01738119347275,-0.177666828025,0.01738119347275,-0.177666828025,-0.06161577145,-0.26440144275,-0.15687949467775,0.111818164225,-0.2196444734075,-0.11993477534,0.13255758081125,-0.2399806950525,-0.344101732195,0.01976741622,0.0488512923725,-0.194485509535,-0.2254218170275,-0.06612935167,-0.4775147465,-0.149925160355,-0.207498123525,0.0111728554515,-0.191499705925,-0.15202952495,-0.07962876322,-0.368253499,0.1670048042575,-0.187391317015,-0.43467125,0.296851347275,-0.28884026785,-0.3771327525,0.0750700310425,2
"50","WALKING_UPSTAIRS",20,0.252098317156863,-0.0282258047588235,-0.121023947784314,-0.116088676011765,0.15219632835098,-0.229249455098039,0.777095717058824,-0.479894842941176,-0.130117634791765,-0.931405014313725,-0.92459435372549,-0.904064093529412,0.0659193258862745,-0.174650964745098,0.058701941845098,-0.492701193921569,-0.104722161186078,0.184119332796078,0.00872502461176471,-0.198269718823529,0.00872502461176471,-0.198269718823529,0.0223302538235294,-0.253929985803922,-0.140439074776471,-0.0293832440223529,-0.318431522156863,-0.108444759592157,0.16454675022549,-0.242438965196078,-0.448492302764706,-0.155662086254902,-0.109083616015431,-0.372684353921569,-0.162341385629412,0.115076640798039,-0.532021733921569,-0.079046721372549,0.095476833245098,-0.157268645741765,-0.260134951568627,-0.268367738086275,-0.205009295196078,-0.320241012294118,0.0274686447058824,-0.215014031556863,-0.280450026862745,-0.0202231093223529,-0.286627716823529,-0.360948341823529,0.00461127344235294,2
"51","WALKING_UPSTAIRS",21,0.265194544680851,-0.0237218695148936,-0.125414265340426,-0.240808282276596,0.109787469104255,-0.219707928574468,0.781177210851064,-0.432309617446809,-0.309735038510638,-0.940911635531915,-0.941523624255319,-0.932716253829787,0.062608688893617,-0.155622431382979,-0.00546829763829787,-0.53190941893617,-0.463136841489362,0.0517155421740426,-0.0810453188106383,-0.278474283829787,-0.0810453188106383,-0.278474283829787,-0.168982721146809,-0.420236002514894,-0.319169340234043,0.0221598658106383,-0.321712974042553,-0.213184048,0.0823434279595745,-0.22716417293617,-0.417990596617021,-0.0961003618297872,-0.136431040812766,-0.446974007021277,-0.446691581702128,-0.155762354829787,-0.560968048723404,-0.478299637021277,0.0130916351042553,-0.144902649710638,-0.101887933444681,-0.360449590021277,-0.257894449148936,-0.403357611702128,0.029334838793617,-0.355443706553191,-0.47772185,0.167901534925532,-0.475369886808511,-0.483407096425532,-0.0184299309085106,2
"52","WALKING_UPSTAIRS",22,0.248391534566667,-0.0268622561133333,-0.117550861738095,0.0835738640921429,0.250067523738095,-0.109613216345238,0.889454382857143,-0.33682691,-0.0957978990316667,-0.94063384047619,-0.941620221904762,-0.913153632142857,0.13497880785381,-0.181458414495238,0.0157359244619048,-0.301491709628571,-0.489417908809524,-0.157758060642857,0.210282608333333,-0.158757474833333,0.210282608333333,-0.158757474833333,-0.1280319236,-0.2025581772,-0.0553996485285714,0.13068653882619,-0.228019952309524,0.132048813464286,0.230058772192857,-0.116753339559524,-0.21396827747619,-0.0343404000452381,-0.0330889778857143,-0.19545699252381,-0.523943751666667,-0.199313066142857,-0.338139776690476,-0.473882071666667,-0.222431794690476,-0.203542110833333,-0.170789279261905,-0.147429136850952,-0.0866905123880952,-0.334126221428571,0.29374477,-0.0458020362119048,-0.151299835619048,0.187559363004762,-0.369902,-0.234023031571429,-0.224891603642857,2
"53","WALKING_UPSTAIRS",23,0.249995171031373,-0.0323844029237255,-0.126890616782353,-0.243887818513725,0.0448435785868627,0.10080118935098,0.843438810196078,-0.214481808235294,-0.35593445,-0.933344481568627,-0.910474557058824,-0.902065910392157,0.0957940245941176,-0.111564389137255,-0.0325557522333333,-0.550664576666667,-0.293681861176471,-0.0317301153392157,-0.0117536873784314,-0.271893714117647,-0.0117536873784314,-0.271893714117647,-0.156527148792745,-0.366732989313725,-0.272605689568627,-0.0769773944803922,-0.070577489272549,-0.234309548019608,0.0380597405498039,0.104508755759412,-0.416950400284314,-0.188068413803922,-0.20350714824902,-0.430239229235294,-0.290447408901961,-0.163001294113725,-0.590430783921569,-0.301619977058824,-0.0822521122215686,-0.0887030529117647,-0.136461407760784,-0.413452415980392,-0.231382662235294,-0.410047643333333,-0.0111619282254902,-0.302968064764706,-0.454324844901961,0.148281880568627,-0.380388292223529,-0.470491576431373,0.079223297227451,2
